Scribal Unit H-ID,Cataloguing,Scribe role,Function of Copying,Scribe Comments,PU Comments,Extent,Extent Comments,Text(s) comments,SU dating,Normalized century of production,Normalized terminus post quem,Normalized terminus ante quem,Dating Comments,Normalised script(s),Script Comments,Colophon presence,Colophon transcription,Colophon language,Colophon translation,Colophon comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,,Germany,"Altenburg, Stiftsbibliothek, Ms. AB 15 B 16","Altenburg, Stiftsbibliothek",Ms. AB 15 B 16,Jan-89,"Sister Barbara, Altenburg",High,Colophon,Following sections by other scribes in either Latin or German,Female collaboration,High,,TRUE,"f.87vb: Margaretha Preiss [swester Margareta Preissin zu Pernegk in dem kloster vnder der geharsam der erwierdigen [...] frawn vnd mueter Ludmilla priorin]
f.87vb: Diez puech von sand Katherina de Senis ist volentet warden an dem abentt des heilige11 xij poften sa11d Bartolameus in dem lxx iar [23. Aug. 1470] von swester Barbara die zeit schulmaisterin. ",German,"f.87vb: Margaretha Preiss [Sister Margaretha Preiss of Pernegg in the convent under the obedience of the venerable lady and mother Ludmilla, prioress].
f.87vb: This book of Saint Catherine of Siena was completed on the evening of the holy apostle Saint Bartholomew, in the 70th year [23rd of August, 1470], by Sister Barbara, at that time schoolmistress.”",Altenburg monastery,Benedictine,Medium,R,Austria,Lower Austria,Altenburg,Altenburg monastery Austria Altenburg ,47.516231,14.550072,23 August 1470,15,23/08/1470,23/08/1470,,Paper,Unknown,Unknown,323,38,38,2,,,,,,,285,208,493,210,150,,FALSE,,None,48.64769,15.5905899,"https://www.handschriftencensus.de/2896
https://manuscripta.at/?ID=29311
http://18.235.151.129/detail.php?msid=6919",FALSE,FALSE,,"Gregor Schweighofer, Die Handschriften des Stiftes Altenburg (Sonderkatalog Nr. 1) (maschinschriftlich), o.O. [Altenburg] 1956, S. 63f.[online]
Klaus Klein, 'Meinrad', in: 2VL 6 (1987), Sp. 319-321, hier Sp. 319.
Werner Williams-Krapp, Raimund von Capua, in: 2VL 7 (1989), Sp. 982-986 + 2VL 11 (2004), Sp. 1289, hier Bd. 7, Sp. 984. [online]
Klaus Klein, Deutschsprachige Handschriften des Mittelalters im Benediktinerstift Altenburg/NÖ, in: Benediktinerstift Altenburg 1144-1994, bearbeitet von Ralph Andraschek-Holzer (Studien und Mitteilungen zur Geschichte des Benediktinerordens und seiner Zweige, 35. Ergänzungsband), St. Ottilien 1994, S. 215-223, hier S. 220f.
Ulla Williams, Die 'Alemannischen Vitaspatrum'. Untersuchungen und Edition (Texte und Textgeschichte 45), Tübingen 1996, S. 21*.
Jörg Jungmayr, Die Legenda Maior (Vita Catharinae Senensis) des Raimund von Capua. Edition nach der Nürnberger Handschrift Cent. IV, 75, Übersetzung und Kommentar, Bd. 1: Einleitung und Text, Berlin 2004, S. LXX.
Regula Forster, Das Geheimnis der Geheimnisse. Die arabischen und deutschen Fassungen der pseudo-aristotelischen Sirr al-asrār / Secretum secretorum (Wissensliteratur im Mittelalter 43), Wiesbaden 2006 (ohne diese Hs.).
Thomas Brakmann, 'Ein Geistlicher Rosengarten'. Die Vita der heiligen Katharina von Siena zwischen Ordensreform und Laienfrömmigkeit im 15. Jahrhundert. Untersuchungen und Edition, Frankfurt a.M. u.a. 2011, S. 66-69.
manuscripta.at - Mittelalterliche Handschriften in österreichischen Bibliotheken. [online] [zur Beschreibung]",Raymond of Capua,f.1ra-87vb = 'Life of St. Catherine of Siena' ('A spiritual rose garden') (Ab),,,German,,FALSE,,FALSE
CAT,,Germany,"Altenburg, Stiftsbibliothek, Ms. AB 15 B 16","Altenburg, Stiftsbibliothek",Ms. AB 15 B 16,90-323,"Ms. Altenburg, Stiftsbibliothek	Ms. AB 15 B 16, Unidentified Hands",Low,Script comparison,Following sections by other scribes in either Latin or German,Female collaboration,High,,FALSE,,,,Altenburg monastery,Benedictine,Medium,R,Austria,Lower Austria,Altenburg,Altenburg monastery Austria Altenburg ,47.516231,14.550072,23 August 1470,15,23/08/1470,23/08/1470,,Paper,Unknown,Unknown,323,38,38,2,,,,,,,285,208,493,210,150,,FALSE,,None,48.64769,15.5905899,"https://www.handschriftencensus.de/2896
https://manuscripta.at/?ID=29311
http://18.235.151.129/detail.php?msid=6919",FALSE,FALSE,,"Gregor Schweighofer, Die Handschriften des Stiftes Altenburg (Sonderkatalog Nr. 1) (maschinschriftlich), o.O. [Altenburg] 1956, S. 63f.[online]
Klaus Klein, 'Meinrad', in: 2VL 6 (1987), Sp. 319-321, hier Sp. 319.
Werner Williams-Krapp, Raimund von Capua, in: 2VL 7 (1989), Sp. 982-986 + 2VL 11 (2004), Sp. 1289, hier Bd. 7, Sp. 984. [online]
Klaus Klein, Deutschsprachige Handschriften des Mittelalters im Benediktinerstift Altenburg/NÖ, in: Benediktinerstift Altenburg 1144-1994, bearbeitet von Ralph Andraschek-Holzer (Studien und Mitteilungen zur Geschichte des Benediktinerordens und seiner Zweige, 35. Ergänzungsband), St. Ottilien 1994, S. 215-223, hier S. 220f.
Ulla Williams, Die 'Alemannischen Vitaspatrum'. Untersuchungen und Edition (Texte und Textgeschichte 45), Tübingen 1996, S. 21*.
Jörg Jungmayr, Die Legenda Maior (Vita Catharinae Senensis) des Raimund von Capua. Edition nach der Nürnberger Handschrift Cent. IV, 75, Übersetzung und Kommentar, Bd. 1: Einleitung und Text, Berlin 2004, S. LXX.
Regula Forster, Das Geheimnis der Geheimnisse. Die arabischen und deutschen Fassungen der pseudo-aristotelischen Sirr al-asrār / Secretum secretorum (Wissensliteratur im Mittelalter 43), Wiesbaden 2006 (ohne diese Hs.).
Thomas Brakmann, 'Ein Geistlicher Rosengarten'. Die Vita der heiligen Katharina von Siena zwischen Ordensreform und Laienfrömmigkeit im 15. Jahrhundert. Untersuchungen und Edition, Frankfurt a.M. u.a. 2011, S. 66-69.
manuscripta.at - Mittelalterliche Handschriften in österreichischen Bibliotheken. [online] [zur Beschreibung]",,"f.90ra-320ra = 'Vitaspatrum', German / Nuremberg 'Vitaspatrum' adaptation (Ab1)
f.320rb-323va = Michel Gernpaß (?): Poetic 'Secretum secretorum' adaptation",,,Latin; German,,TRUE,,FALSE
CAT,,Netherlands,"Amsterdam, Universiteitsbibliotheek Amsterdam, 1 G 1","Amsterdam, Universiteitsbibliotheek Amsterdam",1 G 1,Full manuscript,"Dieuwer Dirksdr, Amsterdam",High,Colophon,,Female scribe,High, littera textualis,TRUE,"f.106r: ""Dit boec hevet ghescreven suster diewe dircx dochter bidt voer die siele"", waaraan door andere hand toegevoegd ""ende het hoert sinte maria magdalenen in amsterdam woenende opt spoy""",Dutch,"f.106r: ""This book was written by Sister Dieuwe, Dirck's daughter, pray for her soul,"" to which another hand has added, ""and it belongs to St. Mary Magdalene in Amsterdam, residing on the Spui.""","Amsterdam, Canonesses Regular of St. Mary Magdalene (Op het Spui)",Augustinian,High,R,Netherlands,Amstelland,Amsterdam,"Amsterdam, Canonesses Regular of St. Mary Magdalene (Op het Spui) Netherlands Amsterdam ",52.3687828,4.889461,Second half of the 15th century,15,1/1/1450,12/31/1499,,Paper,,,107,33,33,2,,,,,,,202,140,342,156,95,,FALSE,,None,52.3687828,4.889461,https://www.mmdc.nl/static/site/search/detail.html?recordId=16224#rnull,FALSE,FALSE,,"
Mendes da Costa 1902, no. 519",Jordanus of Quedlinburg (c. 1299 - 1380),Meditationes de passione Christi (Sixty-five articles on the passion of Christ),,,Dutch,Text translated from Latin,FALSE,Middle-Dutch,FALSE
CAT,,Netherlands,"Amsterdam, Universiteitsbibliotheek Amsterdam, I G 12","Amsterdam, Universiteitsbibliotheek Amsterdam",I G 12,"ff.5v-138v, 236r-297v, 299r","Katrijn van Rade, Maastricht",Medium,Palaeographical analysis,"Part of the text (Hand A, ff.5v-138v, 236r-297v, 299r) was copied by Katrijn van Rade",Female scribe and anonymous,High,littera hybrida,TRUE,f.139v: Bidt vor die schrivers dattem got ewich leven geve na geeindet op sce gregorius dach int jaer van xcviii,German,"f.139v: Pray for the scribes that God may grant them eternal life after finishing on the day of Saint Gregory in the year of 1398.
","Maastricht, Convent Maagdendries, S. Andreas & S. Barbara ",Beguines,High,R ,Netherlands,Limburg,Maastricht,"Maastricht, Convent Maagdendries, S. Andreas & S. Barbara  Netherlands Maastricht ",50.8541744,5.6860478,1498,15,1/1/1498,12/31/1498,,Paper,Unknown,Unknown,328,20,31,1,,,,,,,207,145,352,145,91,,TRUE,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4785&selectedRecordId=4785&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=545&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4785,Partial,50.8541744,5.6860478,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4785&selectedRecordId=4785&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=545&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4785,FALSE,FALSE,,Manuscrits datés conservés dans les Pays-Bas. Catalogue paléographique des manuscrits en écriture latine portant des indications de date [publié] par G. I. Lieftinck.,,"Büchlein der ewighen Weisheit / Henricus Suso - Van vierderhande inwendige oeffeninge der zielen - Vanden seven sloten / Jan van Ruusbroec - and several vitae of saints (St. Hubert, St. Martin of Tours, St. Livinus and St.Rochus)",,,German; Dutch; Ripuaric,,TRUE,,
CAT,,Netherlands,"Amsterdam, Universiteitsbibliotheek Amsterdam, I G 12","Amsterdam, Universiteitsbibliotheek Amsterdam",I G 12,rest,"Ms. Amsterdam I G 12 Unidentified hand A, Maastricht",Medium,Palaeographical analysis,"Part of the text (Hand A, ff.5v-138v, 236r-297v, 299r) was copied by Katrijn van Rade",Female scribe and anonymous,High,littera hybrida,TRUE,f.139v: Bidt vor die schrivers dattem got ewich leven geve na geeindet op sce gregorius dach int jaer van xcviii,German,"f.139v: Pray for the scribes that God may grant them eternal life after finishing on the day of Saint Gregory in the year of 1398.
","Maastricht, Convent Maagdendries, S. Andreas & S. Barbara ",Beguines,High,R ,Netherlands,Limburg,Maastricht,"Maastricht, Convent Maagdendries, S. Andreas & S. Barbara  Netherlands Maastricht ",50.8541744,5.6860478,1498,15,1/1/1498,12/31/1498,,Paper,Unknown,Unknown,328,20,31,1,,,,,,,207,145,352,145,91,,TRUE,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4785&selectedRecordId=4785&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=545&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4785,Partial,50.8541744,5.6860478,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4785&selectedRecordId=4785&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=545&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4785,FALSE,FALSE,,Manuscrits datés conservés dans les Pays-Bas. Catalogue paléographique des manuscrits en écriture latine portant des indications de date [publié] par G. I. Lieftinck.,,"Büchlein der ewighen Weisheit / Henricus Suso - Van vierderhande inwendige oeffeninge der zielen - Vanden seven sloten / Jan van Ruusbroec - and several vitae of saints (St. Hubert, St. Martin of Tours, St. Livinus and St.Rochus)",,,German; Dutch; Ripuaric,,TRUE,,
CAT,,Netherlands,"Amsterdam, Universiteitsbibliotheek Amsterdam, XI H 16","Amsterdam, Universiteitsbibliotheek Amsterdam",XI H 16,Full manuscript,"Gretgen Smytz, Salland",High,Colophon,,Female scribe,High,littera hybrida,TRUE,f.Item dyt boech is geeyndet int iaer ons heren xv ind ix op den sondach nae sancte peter ind paulus dach der heiliger apostelen gode zo eeren ind synre liever moder ind der alre heilichster moder sancta Anna Ind alle die gene die dys boechs gebruchen sollen gedencken Der schyrverschen myt eynen pater noster ind ave maria der heiliger moder sancte Annen zo eeren dat sy ur wil erwerven gracie ind genade in dieser tzijt ind nae deser tzijt de ewige vroude AMEN. Ur naem is suster gretgen smytz.,Dutch,"f.I: This book is finished in the year of our Lord 1519 on the Sunday after the day of Saint Peter and Paul, the holy apostles, to honor God and His beloved mother and the most holy mother, Saint Anne. And all those who shall use this book should remember the writer with a Our Father and Hail Mary to honor the holy mother Saint Anne so that they may obtain her grace and mercy in this time and after this time, eternal joy. Amen. Her name is Sister Gretgen Smytz.",NA,NA,NA,R,Netherlands,Unknown,"Salland, Twente, Guelders (Cleves)","NA Netherlands Salland, Twente, Guelders (Cleves) ",52.2663667,6.7875833,1509,16,1/1/1509,12/31/1509,,Parchment and paper,,,248,18,18,1,,,,,,,140,100,240,90,60,,TRUE,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=16218&selectedRecordId=16218&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=XI+H+16&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r16218,Partial,52.2663667,6.7875833,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=16218&selectedRecordId=16218&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=XI+H+16&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r16218,FALSE,FALSE,,Manuscrits datés conservés dans les Pays-Bas. Catalogue paléographique des manuscrits en écriture latine portant des indications de date [publié] par G. I. Lieftinck.,,Vita of St. Anna,,,Dutch,,FALSE,Middle-Dutch,FALSE
CAT,,Netherlands,"Amsterdam, Universiteitsbibliotheek Amsterdam, XV E 21","Amsterdam, Universiteitsbibliotheek Amsterdam",XV E 21,,"Mouwersdochter, Naarden",High,Colophon,"(ff.1; 8-9; 198-199)
[Apparamment il faut comprendre que Sustef a préparé le livre pour Fye. Au f.9v°, elle donnait les obits de son père, d'un frère et d'une sœur (1467-1477); plus tard (?) elle (?) ajoutait ceux de l'oncle Ansse (1468; sans doute le père de Fye), de deux autres frères (1468, 1481) et les noms d'une sœur et de Suster elle-même (ces deux étant encore en vie). Une autre main (celle de Fye?) a noté le décès de ces deux dernières (1509, 1510) ainsi que d'une autre personne de la famille (1519).] ",Female scribe,High,Hors système,TRUE,F.lv°: cercles computistiques partant de 1400 mais avec l'indication Intjaer ons heren Mcccc ende Ixxxij (cf.Introduction p. 8). f.9: Item dit boec hoert toe Fye anssen dochter woenende tot amsterledam totten elf dus ent maechden Bidt Bidt voer di ghene die hier een arm bezorghester of gheweest heeft om gods willen Suster mouwers dochter woenende te naerden lot sancta marien int cloest,Dutch,"f.Iv°: Circular calculations starting from 1400 but with the indication ""In the year of our Lord 1482""
f.9: This book belongs to Fye Anssen's daughter residing in Amsterdam at the Eleven Virgins. Pray for those who have been a poor caretaker or attendant here, for God's sake. Sister Mouwers' daughter residing near the lottery at St. Mary's in the convent.","Naarden, Sainte-Marie convent",Augustinian,High,R ,Netherlands,Gool,Naarden,"Naarden, Sainte-Marie convent Netherlands Naarden ",52.2952549,5.1604238,1482,15,1/1/1482,12/31/1482,,Paper,Unknown,Unknown,5,32,32,2,,,,,,,197,139,336,150,100,,TRUE,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4850&selectedRecordId=4850&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=XV+E+21&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4850,Partial,52.2952549,5.1604238,https://www.mmdc.nl/static/site/search/detail.html?searchMode=advanced&recordId=4850&selectedRecordId=4850&maximumRecords=15&recordDisplayLevel=1&startRecord=1&showMap=1&freetextsearch=XV+E+21&shelfmark=Type+in+query...+%28autocompleted%29&author=Type+in+query...+%28autocompleted%29&title=Type+in+query...+%28autocompleted%29&startyear=Type+in+query&endyear=Type+in+query&alt-title=Type+in+query...+%28autocompleted%29&incipit=Type+in+query&annotation_contents=Type+in+query&contains=null&language=null&language_original=null&translator=Type+in+query...+%28autocompleted%29&type=null&keyword=Type+in+query&person=Type+in+query...+%28autocompleted%29&medium=null&script=Type+in+query&scribe=Type+in+query...+%28autocompleted%29&binding=null&binder=Type+in+query...+%28autocompleted%29&region=null&place=Type+in+query&patron=Type+in+query...+%28autocompleted%29&collection=Type+in+query...+%28autocompleted%29#r4850,FALSE,FALSE,,Manuscrits datés conservés dans les Pays-Bas. Catalogue paléographique des manuscrits en écriture latine portant des indications de date [publié] par G. I. Lieftinck.,,Psalter,,,Dutch,,FALSE,Middle-Dutch,FALSE
CAT,TRUE,Italy,"Aosta, Biblioteca del Seminario maggiore, Ms. 265","Aosta, Biblioteca del Seminario maggiore",Ms. 265,Full manuscript,Bernardine Dunant,High,Colophon,,Female scribe,High,,TRUE,"f.250v: Pries Nostre Seigneur, si vous plaîs, pour la povre seur Bernardine Dunant, qui a escript ce livre l’an de grace mille CCCC LXXXVI. Deo gracias.",French,"f.250v: “Pray to Our Lord, if you please, for the poor sister Bernardine Dunant, who wrote this book in the year of grace 1486. Thanks be to God.”",Unknown,Unknown,Low,R ,France,,,Unknown France  ,46.227638,2.213749,1486-1486,15,1/1/1486,12/31/1486,,Paper,,,250,24,25,,TRUE,TRUE,Coloured ink,33,Quaternions*,,214,149,363,138,89,,FALSE,,None,46.227638,2.213749,,FALSE,FALSE,,"Frutaz, Fonti per la storia della Valle d'Aosta, 77-78",Jean Gerson,Sermons,,,French,Colophon in French,FALSE,,
TBC,,Switzerland,"Appenzell, Pfarrei-Archiv, Ms. ohne Signatur","Appenzell, Pfarrei-Archiv",Ms. ohne Signatur,,Endlen von Nurmberg,High,Colophon,,Female scribe,High,,TRUE,,,,,,,Unknown,,,,   ,,,23 September 1471,15,9/23/1471,9/23/1471,,Paper,,,295,31,38,2,,,,,,,320,220,540,230,150,,,,,,,,FALSE,FALSE,,"Bd. I : Die Handschriften der Bibliotheken von Aarau, Appenzell und Basel, bearb. von B. M. von Scarpatetti unter Mitwirkung von P. Bloesch, M. Germann, C. Gilly, E. Gilomen-Schenkel, H.J. Gilomen, N. Meier, J. Vollmy. Zurich, 1977. 2 vol.",,Heiligenviten,,,TBC,,,,
TBC,,Switzerland,"Appenzell, Pfarrei-Archiv, s. n.","Appenzell, Pfarrei-Archiv",s. n.,,"Schwester Anna, Endlin",Medium,,,Female scribe,,,,,,,,,,R ,,,,   ,,,1471-1471,15,1/1/1471,12/31/1471,,,,,,,,,,,,,,,,,0,,,,,,,,,,FALSE,FALSE,,,,,,,TBC,,,,
