chunk_id,manuscript_title,country,context,text
pu_25575,"Riga, National Library, RX A 221 S, Nr. 4; Full manuscript",Germany,"Manuscript: Riga, National Library, RX A 221 S, Nr. 4; Full manuscript | Country: Germany | Dating: First half of the 15th century | Century of production: 15 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 132 | Musical notation presence: FALSE | Scribes: Veronica Schatzer, Female (Female); Benedict of Nursia, Male (Male) | Texts copied: Benedict of Nursia, Male, Rule of Saint Benedict, Latin (LA, LAT) [Philosophical, and Scholarly Texts]",Original: Veronica schatz(er)in Translation: Veronica schatz(er)in
pu_22211,"Rome, Biblioteca Nazionale Centrale, Varia 24 (574); Full manuscript",Italy,"Manuscript: Rome, Biblioteca Nazionale Centrale, Varia 24 (574); Full manuscript | Country: Italy | City: Venice | Region: Veneto | Dating: 1476-1500 | Century of production: 16 | Material: paper | Colophon language: Italian (IT, ITA) | Extent: Full manuscript | Number of folios: 219 | Decoration presence: TRUE | Musical notation presence: TRUE | Scribes: Lana dei Galvagni, Venice, Female (Female)","Original: Questo libro si è scrito per mane/ de Lana de i Galvagni,/ fiola che fu de miser zan / Bertolameo. (Iesu) Maria. Translation: This book was written by the hand of Lana de i Galvagni, daughter of the late Sir Zan Bertolameo. Jesus Mary."
pu_22261,"Rome, Biblioteca Nazionale Centrale, Vittorio Emanuele 1335; Full manuscript",Unknown,"Manuscript: Rome, Biblioteca Nazionale Centrale, Vittorio Emanuele 1335; Full manuscript | Dating: 1426-1475 | Century of production: 15 | Material: paper | Colophon language: Italian (IT, ITA) | Extent: Full manuscript | Number of folios: 108 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Giovanni Dominici, Male (Male); Giovanna de Piero di Martinozzi, Female (Female, Secular) | Texts copied: Giovanni Dominici, Male, Book of the Love of Charity, Italian (IT, ITA) [Religious Texts]","Original: Finito el mio libro chiamato amor de carita. Scricto per man de me Giovanna de Piero di Martinozzi. Translation: Finished is my book called Amor de Carita. Written by the hand of me, Giovanna de Piero di Martinozzi."
pu_25578,"s-Hertogenbosch, Société provinciale des Arts et des Sciences, Ms.635; Full manuscript",Netherlands,"Manuscript: s-Hertogenbosch, Société provinciale des Arts et des Sciences, Ms.635; Full manuscript | Country: Netherlands | City: Beverwijk | Region: Holland | Dating: 1479 | Century of production: 15 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 179 | Scribes: Diewar Peregrini, Beverwijk, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Breviary [Religious Texts]","Original: f.179v: Finitus Anno Millesimo quadringentesimo lxxix. Per manu sororis Diewaris peregrini in festo sancti willibrordi confessoris. Et maxima pars scripta est in celebribus festis Orate pro ea.  f.(garde): Liber magistri garlaci de scoten ad usum aduarie pauli monialis in beverwijck ad eiusdem vitam a prefato magistro aduarie concessus cum parte estivali etc. Translation: f.179 verso: Finished in the year one thousand four hundred seventy-nine. By the hand of Sister Diewaris Peregrini on the feast of Saint Willibrord, confessor. And the majority of it was written on celebrated feast days. Pray for her.  Guard f.: The book of Master Garlacus de Scoten for the use of Sister Pauli, nun in Beverwijck, granted by the aforementioned Master Garlacus for her life, with the summer part, etc."
pu_25580,"Saint Petersburg, Hermitage Museum, Inv Nr 169562; Full manuscript",Germany,"Manuscript: Saint Petersburg, Hermitage Museum, Inv Nr 169562; Full manuscript | Country: Germany | City: Medingen | Dating: 1496 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 279 | Musical notation presence: FALSE | Monasteries: Medingen, nunnery, Cistercian, Bad Bevensen, Germany | Scribes: Felix Fabri, Male (Male); Felicitas Lieberin, Medingen, Female (Female, Religious) | Texts copied: Felix Fabri, Male, Journey to the Holy Land, Latin (LA, LAT) [Historical and Geographical Texts]","Original: Geschrieben von Schwester Felicitas Lieberin von Ulm im Jahre 1496; aus dem Dominikanerinnenkloster Medingen bei Dillingen, später Katharinenkloster der Dominikanerinnen in Augsburg Translation: Written by Sister Felicitas Lieberin of Ulm in the year 1496; from the Dominican convent at Medingen near Dillingen, later the Dominican nuns’ convent of St Catherine in Augsburg."
pu_25646,"Saint-Gall. Stiftsbibliothek, Ms. 1003; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. 1003; Full manuscript | Country: Switzerland | City: Saint Gallen | Dating: 1498 | Century of production: 15 | Colophon language: German (DE, GER) | Extent: Full manuscript | Scribes: Schriberin, St. Gallen, Female (Female)","Original: Diss buchly ward uss geschriben und volendet an dem abent unsers vatters s. Ludwicus barfussen orden (d)a m(an) z(a""hlt) n(ach) d(er) g(eburt) ch(risti) 1400 un in dem 98 ior. Biten got fu""r die schriberin mit ain Ave Maria. (CMO) Translation: This book was written by me, Katheryna von [possibly Dienes?] Remchingen, professed at the convent of Frauenalb, and completed on the day that also happened to be the feast of Saint Mark the Evangelist, in the year counted as 1518. For God’s sake, I ask: when I am dead, remember me in this, and in all goodness."
pu_25647,"Saint-Gall. Stiftsbibliothek, Ms. 1464; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. 1464; Full manuscript | Country: Switzerland | City: Saint Gallen | Dating: 24 July 1519 | Century of production: 16 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 224 | Scribes: Marianna Pflügerin, St. Gallen, Female (Female)","Original: p. 443: Finitus est liber ille in vigilia sancti jacobij Appostoli per me S Marianna Pflügerin Ano domini MDIXX Translation: “This book was completed on the eve of Saint James the Apostle (July 24) by me, Sister Marianna Pflüger, in the year of our Lord 1520.”"
pu_25632,"Saint-Gall. Stiftsbibliothek, Ms. 499; f. 80–226",Germany,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. 499; f. 80–226 | Country: Germany | Dating: 1509 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: f. 80–226 | Number of folios: 146 | Decoration presence: FALSE | Musical notation presence: FALSE | Scribes: Fides Bayerin, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayers [Religious Texts]; Anonymous, TBC, Prayers to Mary [Religious Texts]","Original: Bit fur mich S[wester] fidis bayerin , geschriben im ix jar [1509]. Translation: Pray for me, Sister Fidis Baier, written in the ninth year."
pu_25648,"Saint-Gall. Stiftsbibliothek, Ms. 522; Full manuscript",Unknown,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. 522; Full manuscript | Dating: 1471 | Century of production: 15 | Extent: Full manuscript | Scribes: Rosa Schugger, Unknown, Female (Female)",Original: (geschriben von Rosa Schugger)
pu_25638,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 363; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 363; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: 8 November -1483 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 335 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Katharinental, Dominican, Saint Gallen, Switzerland,-1245
1869 | Scribes: Anonymous, TBC (TBC, Religious); Elisabeth Muntprat, St. Gallen, Female (Female, Religious) | Texts copied: Anonymous, TBC, Plenary [Religious Texts]","Original: Explicit Liber iste. Dis bůch ist volendet vnd geschriben von der gnad gocz durch Schwoͤster Elizabeth Muntpratin zů Sant Katherina prediger ordens an aller hailgen Octaaf in dem iar da man zalt nach der gebůrt Jhesu christi MoCCCCo lxxxiij iar bittend gott fv́r die schriberin des begert sy von ganczem. herczen lebind vnd todt, Translation: Here ends this book. This book was completed and written by the grace of God by Sister Elizabeth Muntpratin of St. Catherine of the Dominican Order, on the Octave of All Saints in the year of our Lord 1483. She prays to God for the scribe, who desires this from the bottom of her heart, living and dead."
pu_25639,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 406; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 406; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: between 1492 and 1498 | Century of production: 15 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 308 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Katharinental, Dominican, Saint Gallen, Switzerland,-1245
1869 | Scribes: Cordula von Schönau, St. Gallen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Breviary [Religious Texts]","Original: Deo gracias ihesus Maria etc. Soror Cordula de Schoͤnow schri[berin (?)], Geschrieben von Cordula v. Schönau Schwester zu St. Katherina in St.-Gallen c. 1499 Translation: Thanks be to God, Jesus, Mary, etc. Sister Cordula of Schönau, scribe [or ‘writer’]., Written by Cordula of Schönau, sister at St Catherine’s in St Gallen, c. 1499."
pu_25640,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 479; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 479; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: 1483-1483 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 227 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Dorothea von Hof, Constance, Female (Female, Secular); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayer Book [Religious Texts]","Original: Anno domyny M cccc lxxxiij Jar han ich dorathe Von hoͮf dis buͦch vß geschriben Am naͤchsten tag nach sant vͦrlrichs [sic] tag Liebe u̍berwint alle ding D. V. H. Translation: Anno Domini 1483, I, Dorothea von Hof, wrote this book on the day after Saint Ulrich's Day. Love overcomes all things. D.V.H."
pu_25641,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 491; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 491; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: approx. 1492-1498 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 142 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Katharinental, Dominican, Saint Gallen, Switzerland,-1245
1869 | Scribes: Cordula von Schönau, St. Gallen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Office of the Dead (Officium defunctorum) [Religious Texts]","Original: Min liebe schwoͤster bit gott fu̍r mich […] [kleine Rasur] Cordula von schoͤnnow beger ich von dir Translation: My dear sister, pray to God for me […] [small erasure] Cordula von Schönnow, I ask this of you."
pu_35570,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 603; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 603; Full manuscript | Country: Switzerland | City: Saint Gallen | Dating: 1493 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 689 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Katharinental, Dominican, Saint Gallen, Switzerland,-1245
1869 | Scribes: Ms. St Gallen Ms. Sang. 603 unidentified hand B, St. Gallen, Female (Female, Religious); Ms. St Gallen Ms. Sang. 603 unidentified hand A, St. Gallen, Female (Female, Religious); Mechthild of Hackeborn, Female (Female); Regina Sattler, St. Gallen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Foundation history of St Katharinental near Diessenhofen [Historical and Geographical Texts]; Anonymous, TBC, Lives of the Sisters of Töss [Religious Texts]; Anonymous, TBC, Life of Saint Margaret of Hungary [Religious Texts]; Anonymous, TBC, Life of Elizabeth of Hungary, nun in Töss [Religious Texts]; Anonymous, TBC, Life of Saint Ida [Religious Texts]; Anonymous, TBC, Lives of the Sisters of St Katharinental [Religious Texts]; Anonymous, TBC, Louis of Toulouse Legend [Religious Texts]; Anonymous, TBC, Forty Bundles of Myrrh [Religious Texts]; Mechthild of Hackeborn, Female, Liber specialis gratiae, Latin (LA, LAT) [Religious Texts]","Original: Gedenckent durch got der schriberin S.[chwester] R.[egina] S.[attler Translation: Remembered in God by the scribe, Sister Regina Sattler."
pu_25649,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 934; Part III - f. 183-206",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 934; Part III - f. 183-206 | Country: Switzerland | City: Saint Gallen | Dating: FIrst half of the 15th century | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Part III - f. 183-206 | Number of folios: 23 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: St. Wiborada's Priory, Cistercian, St. Georgen in St. Gallen, Switzerland | Scribes: Elsen Closnerin, Unknown, Female (Female)","Original: (Geschrieben von) Swester Elsen Closnerin zu S. Iurgen by S. Gallen (fu""r) Anna Klosterfr. zu Magdenau genempt Vogelweidery m. l. Wasen (Base) Translation: (Written by) Sister Elsen Closnerin of St. George’s [Convent] near St. Gall, for Anna, a nun at Magdenau, called Vogelweidery, my dear cousin."
pu_25642,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 983; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 983; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: 4 September 1464 | Century of production: 15 | Material: parchment and paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 183 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Leonard convent in Saint Gallen, Franciscan, Saint Gallen, Switzerland | Scribes: Otto von Passau, Male (Male); Swester, Female (Female, Religious); Endlin, St. Gallen, Female (Female) | Texts copied: Otto von Passau, Male, The Twenty-Four Elders, German (DE, GER) [Religious Texts]","Original: Dis buch ist der swostren zu sand linhart und ist geschriben, volendet am mitwoch vor dem buertlichen tag unser lieben frowen jny dem lxiiii jar. – bit got fur swester endlin. (= 4. September 1464). Translation: This book belongs to the sisters of Saint Linhart and was written, completed on Wednesday before the feast day of our dear Lady in the year 1464. – Pray to God for Sister Endlin."
pu_25643,"Saint-Gall. Stiftsbibliothek, Ms. Sang. 990; Full manuscript",Switzerland,"Manuscript: Saint-Gall. Stiftsbibliothek, Ms. Sang. 990; Full manuscript | Country: Switzerland | City: Saint Gallen | Region: St. Gallen | Dating: 1521 Juni 11 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER), Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 589 | Musical notation presence: FALSE | Monasteries: Saint Katharinental, Dominican, Saint Gallen, Switzerland,-1245
1869 | Scribes: Regina Sattler, St. Gallen, Female (Female, Religious); Dorothea von Hertenstein, St. Gallen, Female (Female, Religious); Elisabeth Schaigenwiler, St. Gallen, Female (Female, Religious); Wendelin Fabri of Pforzheim, Male (Male) | Texts copied: Wendelin Fabri of Pforzheim, Male, Ascetic Collection, Latin (LA, LAT) [Religious Texts]","Original: Est finis Laus deo Mille deo gratias Anno domini xᵛ xxij S. [ oror ] R. [ egina ] S. [ attler ] Orate per me   p. 314b : Deo Gratias Bittend got für ich bosse Schriber〈in〉[erased] S. [sister] Dorothea von hertenstein  third hand not signed Translation: This is the end. Praise be to God. A thousand thanks to God. In the year of our Lord 1522. Sister Regina Sattler. Pray for me.  p. 314b: Thanks be to God. Praying to God for me, the sinful scribe. Sister Dorothea von Hertenstein.  The third hand is not signed."""
pu_29165,"Saint-Omer. Bibliothèque d'agglomération, Ms. 414; Full manuscript",France,"Manuscript: Saint-Omer. Bibliothèque d'agglomération, Ms. 414; Full manuscript | Country: France | Dating: 16th century | Century of production: 16 | Material: paper | Colophon language: French (FR, FRE) | Extent: Full manuscript | Number of folios: 202 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Jeanne Brouxsaut, Female (Female, Religious); Jean Capet, Male (Male); Jean Glapion, Male (Male) | Texts copied: Jean Glapion, Male, Le passe-temps du pèlerin de vie humaine, French (FR, FRE) [Literary Texts]; Jean Capet, Male, La Voie briefve de Paradis, French (FR, FRE) [Religious Texts]","Original: Priés bien Jesus et Marie pour seur Jehanne Brouxaut, votre indigne fille. Deo Gracias et Mariae., U[n]g avé maria po[u]r la povre escipvente S[o]e[u]r Jehe[an]ne Brouxsaut v[o]r[t]e fille indigne Translation: Pray well to Jesus and Mary for Sister Jeanne Brouxaut, your unworthy daughter. Thanks be to God and to Mary, One Ave Maria for the poor writer Sister Jeanne Brouxsaut, your unworthy daughter"
pu_25609,"Salzburg Nonnberg Abbey, 23 B 18; f. 45r-67r",Austria,"Manuscript: Salzburg Nonnberg Abbey, 23 B 18; f. 45r-67r | Country: Austria | City: Salzburg | Dating: Third quarter of the 15th century | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: f. 45r-67r | Number of folios: 22 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Nonnberg Abbey, Benedictine, Salzburg, Austria | Scribes: Hilaria Pfaffinger, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Gesta Romanorum [Philosophical, and Scholarly Texts]",Original: Hklbrkb phbffkngfrkn Translation: Hilaria Pfaffinger
pu_25610,"Salzburg Nonnberg Abbey, 23 B 24; Full manuscript",Austria,"Manuscript: Salzburg Nonnberg Abbey, 23 B 24; Full manuscript | Country: Austria | City: Salzburg | Dating: hird quarter of the 15th century (1466) | Century of production: 15 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 123 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Nonnberg Abbey, Benedictine, Salzburg, Austria | Scribes: Ms. Salzburg Nonnberg Abbey, 23 B 24, Unidentified Hand 1, Female (Female); Hilaria Pfaffinger, Female (Female) | Texts copied: Anonymous, TBC, Ordo for the Sick and Dead [Religious Texts]",Original: Anno domini 1466. Et sic est finis. Translation: In the year of the Lord 1466. And thus it is the end.
pu_25615,"Salzburg Nonnberg Abbey, 23 D +29; Full manuscript",Austria,"Manuscript: Salzburg Nonnberg Abbey, 23 D +29; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 1499 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 90 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Barbara Püchler, Salzburg, Female (Female, Religious)",Original: endet sich newlich zw teusch gemacht den andachtigen klosterfraun zu sant Peter durch iren peicht vater 1499. Translation: Translation completed in 1499 for the devout nuns of St. Peter by their confessor.
pu_25617,"Salzburg Nonnberg Abbey, 28 D 3; Full manuscript",Austria,"Manuscript: Salzburg Nonnberg Abbey, 28 D 3; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 1490 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 123 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Nonnberg Abbey, Benedictine, Salzburg, Austria","Original: das puech hab ich schreibin lassen und geschemickt meinen liebn Swestern auff dem Nunburg Barbara Schedlingerin dye Zeitt Techanttin Anno domini [1490] Jar. Translation: This book I had written and sent to my beloved sister on the Nunburg, Barbara Schedlingerin, who at that time was a teacher, in the year of our Lord [1490]."
pu_25581,"Salzburg, Bibliothek St. Peter, a II 12; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, a II 12; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 2nd half 15 century | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 200 | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Ms. a II 12, Unidentified hand 2, Salzburg, Bibliothek St. Peter, Female (Female); Heinrich of Saint Gall, Male (Male); Ms. a II 12, Unidentified hand 3, Salzburg, Bibliothek St. Peter, Female (Female); Ulrich Putsch, Male (Male); Thomas Peuntner, Male (Male); Ms. a II 12, Unidentified hand 1, Salzburg, Bibliothek St. Peter, Female (Female); Barbara Hubmerin, Salzburg, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Indulgence Prayer [Religious Texts]; Heinrich of Saint Gall, Male, Passion Treatise, German (DE, GER) [Religious Texts]; Thomas Peuntner, Male, The Art of a Healthy Dying, German (DE, GER) [Religious Texts]; Ulrich Putsch, Male, Modus orandi sub celebracione missarum, Latin (LA, LAT) [Religious Texts]; Anonymous, TBC, On the Mass [Religious Texts]; Anonymous, TBC, Catechism [Religious Texts]","Original: Barbara Hubmerin dy hat das geschriben Translation: Barbara Hubmerin, she wrote this"
pu_25582,"Salzburg, Bibliothek St. Peter, a II 17; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, a II 17; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: um 1500 | Century of production: 16 | Material: paper | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 220 | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Erentrudis Schöttlin (Schöttler), Salzburg, Female (Female, Religious) | Texts copied: Anonymous, TBC, On John the Baptist [Religious Texts]",Original: Hic est finis Erndrudis Translation: Here is the end of Erndrudis
pu_22315,"Salzburg, Bibliothek St. Peter, a III 21; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, a III 21; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 1448 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 109 | Decoration presence: FALSE | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Margarethe Hohenwarterin, Salzburg, Female (Female, Religious); Hieronymus von Mondsee, Male (Male); Peter of Ailly, Male (Male); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Spiritual Song [Literary Texts]; Hieronymus von Mondsee, Male, The spiritual distaff, German (DE, GER) [Religious Texts]; Peter of Ailly, Male, Meditation on the Seven Penitential Psalms, Latin (LA, LAT) [Religious Texts]","Original: mir parmherczichleich der du ymmer und ewichleich lebst amen amen.... Die puess psalm hat man ausgeschrieben am samcztag nach Petronell der heiligen junkchfrawn anno domino (!) Mccccxlviij jar Margret Hochenwarterin. Translation: Have mercy, you who live forever and eternally, amen, amen…. The penitential psalms were written out on the Saturday after St. Petronella, the holy virgin, in the year of the Lord 1448, by Margret Hochenwarterin."
pu_25593,"Salzburg, Bibliothek St. Peter, b I 1; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, b I 1; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: um 1446 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 200 | Decoration presence: FALSE | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Panicher (Panicherin), Salzburg, Female (Female, Religious); Barbara Püchler, Salzburg, Female (Female, Religious)","Original: S unczt das ich ein gee in die freyd meines herrn da selbs zw peleiben ewigkleichen amen.... Das puechel hat ein endt got uns all unser truebsal in ewige frewd wendt. Sprecht der schreiberin ain Ave Maria. S.K.P. Translation: So may it happen that I go into the joy of my Lord, and there remain forever. Amen. This little book has come to an end — may God turn all our sorrow into eternal joy. Say an Ave Maria for the woman scribe."
pu_25599,"Salzburg, Bibliothek St. Peter, b III 8; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, b III 8; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 1471-4 | Century of production: 15 | Material: paper | Extent: Full manuscript | Number of folios: 334 | Decoration presence: TRUE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Euffemia Reitterin, Salzburg, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Ascetical Treatises [Religious Texts]",Original: profess 1462
pu_25602,"Salzburg, Bibliothek St. Peter, b V 8; Full manuscript",Austria,"Manuscript: Salzburg, Bibliothek St. Peter, b V 8; Full manuscript | Country: Austria | City: Salzburg | Region: Salzburg | Dating: 1520 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 102 | Musical notation presence: FALSE | Monasteries: Petersfrauen, Benedictine, Salzburg, Austria, 1113-
1583 | Scribes: Johann von Staupitz, Male (Male); Dorothea Meixner, Salzburg, Female (Female, Religious) | Texts copied: Johann von Staupitz, Male, Sermons and Spiritual Reflections, German (DE, GER) [Religious Texts]","Original: Auch pegert die schreiberin von allen den dy solich predig lesen... wellen wu""nschen und pegern genad und lan von got dar ynn die schreiberin auch pegert tail zw haben Translation: Likewise, the female scribe asks of all those who read such sermons that they should wish for and entreat grace and reward from God, in which the scribe also desires to have a share, and so forth."
pu_25608,"Salzburg, Bibliothek St. Peter, b XII 19b; Full manuscript",Germany,"Manuscript: Salzburg, Bibliothek St. Peter, b XII 19b; Full manuscript | Country: Germany | City: Augsburg | Region: Bavaria | Dating: Before 1470 | Century of production: 15 | Material: paper | Extent: Full manuscript | Number of folios: 242 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Clara Hätzlerin, Augsburg, Female (Female, Secular); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Lives of the Saints [Religious Texts]",Original: Clara Hatzlerin. Translation: Clara Hatzlerin.
pu_25607,"Salzburg, Bibliothek St. Peter, HS. b XII 19a; Full manuscript",Germany,"Manuscript: Salzburg, Bibliothek St. Peter, HS. b XII 19a; Full manuscript | Country: Germany | City: Augsburg | Region: Bavaria | Dating: before 1470 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 246 | Musical notation presence: FALSE | Scribes: Clara Hätzlerin, Augsburg, Female (Female, Secular); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Lives of the Saints [Religious Texts]",Original: Clara Hatzlerin hat das pUch / geschriben ze Augspurg. Translation: Clara Hatzlerin wrote this book in Augsburg.
pu_25138,"San Marino, Huntington Library, Art Museum, and Botanical Gardens, mssHM 26068; Full manuscript",England,"Manuscript: San Marino, Huntington Library, Art Museum, and Botanical Gardens, mssHM 26068; Full manuscript | Country: England | City: Edinburgh | Dating: 1591 | Century of production: 16 | Material: paper | Colophon language: Latin (LA, LAT), French (FR, FRE) | Extent: Full manuscript | Number of folios: 52 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Esther Inglis, Edinburgh, Female (Female, Secular); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Discourse on Faith [Religious Texts]","Original: A treshaute et puissante Princesse Elizabeth Roine d'Angleterre et cetera, Madame, combien que ie soye peu exercée ... De votre Majestie La treshumble, tresobeissante et tresaffectionnée servante a Jamais, Esther Langlois, Fille Françoise. Explicit: de pouvoir a Jamais vous faire treshumble service. Huius ipsius Libelli Prosopopoeia, Filia me scripsit mandante vtroque Parente/ Exilii calamo taedia discutiens. Translation: To the most high and powerful Princess Elizabeth, Queen of England, etc., Madam, although I am little practiced… From Your Majesty’s most humble, most obedient, and most affectionate servant forever, Esther Langlois, a French daughter.”  Explicit: “To be forever able to render you most humble service. The personification of this very little book — my daughter wrote me, at the command of both parents / driving away the tedium of exile with her pen.”"
